"","CALENDAR_YEAR","COVERAGE_TYPE","VESSEL_TYPE","GEAR_TYPE","MANAGEMENT_PROGRAM_CODE","NMFS_REGION","ALL OTHER STATEMENT TYPES","COAST GUARD","LIMITED ACCESS PROGRAMS","OLE PRIORITY: INTER-PERSONAL","OLE PRIORITY: SAFETY AND DUTIES","PROTECTED RESOURCE & PROHIBITED SPECIES","TOTAL_DAYS","TOTAL_CRUISES","TOTAL_OBSERVERS","DISTINCT_OBSERVER_ASSIGNMENTS","TOTAL_STATEMENTS","TOTAL_INCIDENTS","FACTOR_GROUP"
"1",2020,"FULL","CP/MS","HAL","CDQ","BSAI",1.1567551636944,0.830359152288072,5.3122840233868,NA,0.219767441860465,0.220348837209302,516,26,22,26,6.36467197612359,44.3732171457171,"FULLCP/MSHALCDQBSAI"
"2",2020,"FULL","CP/MS","HAL","IFQ","GOA",1.25532739248353,0.928064057858711,11.5280898876404,NA,0.313831848120883,NA,89,3,3,3,2.27100893997446,13.8694763729246,"FULLCP/MSHALIFQGOA"
"3",2020,"FULL","CP/MS","HAL","OA","BSAI",1.86403749583757,0.659260277123634,2.00275536293166,0.528080469404862,1.77107263635575,0.496311818943839,3579,71,54,73,62.2038252567415,291.152368209753,"FULLCP/MSHALOABSAI"
"4",2020,"FULL","CP/MS","NPT","A80","BSAI",1.72254602147357,1.08615784648258,1.15179597601222,0.744559984002389,0.231851064226183,3.14543097195771,9909,165,136,167,217.395111844658,889.865839243426,"FULLCP/MSNPTA80BSAI"
"5",2020,"FULL","CP/MS","NPT","CDQ","BSAI",0.534144716645218,0.797761463295634,2.32273989432788,0.327526427909347,0.128249613379145,0.425337951337973,1641,75,70,75,24.4804809027138,82.7020252197225,"FULLCP/MSNPTCDQBSAI"
"6",2020,"FULL","CP/MS","NPT","OA","BSAI",0.523935763204639,0.680696853003182,2.04413887916242,0.149708683677118,0.125849830540045,0.664929191386527,1727,67,63,67,21.4503621951802,80.3872293342442,"FULLCP/MSNPTOABSAI"
"7",2020,"FULL","CP/MS","NPT","OA","GOA",14.4472751249492,0.45842116683428,0.668922644576503,0.64980894395352,0.175625498269027,0.467859534719473,635,26,25,26,10.4034203982418,119.012496666075,"FULLCP/MSNPTOAGOA"
"8",2020,"FULL","CP/MS","NPT","RPP","GOA",0.186344086021505,1.06127753653894,0.448298906924904,0.178362247334076,0.403037429594176,0.207488460926309,300,11,11,11,5.28072121476745,8.28269555779971,"FULLCP/MSNPTRPPGOA"
"9",2020,"FULL","CP/MS","POT","CDQ","BSAI",NA,2.01117318435754,NA,NA,NA,NA,179,7,7,7,2,4,"FULLCP/MSPOTCDQBSAI"
"10",2020,"FULL","CP/MS","POT","OA","BSAI",21.9230769230769,0.576923076923077,NA,NA,NA,NA,156,12,12,12,2,39,"FULLCP/MSPOTOABSAI"
"11",2020,"FULL","CP/MS","PTR","A80","BSAI",NA,0.229591836734694,NA,NA,NA,0.581245156290364,28,5,5,5,0.180831826401447,0.252260397830018,"FULLCP/MSPTRA80BSAI"
"12",2020,"FULL","CP/MS","PTR","AFA","BSAI",0.95719019046121,1.65319228882631,1.03327696861275,0.643404039072356,0.0633245382585752,2.0994357233301,5685,91,74,94,106.752626733757,407.413866784122,"FULLCP/MSPTRAFABSAI"
"13",2020,"FULL","CP/MS","PTR","CDQ","BSAI",0.16633194991116,1.21748130955747,0.113489026537897,0.416786626273601,NA,1.99177561024645,1373,56,50,56,19.247373266243,59.5861332158776,"FULLCP/MSPTRCDQBSAI"
"14",2020,"FULL","CP/MS","PTR","RPP","GOA",NA,2.11372193828039,0.872051497703306,NA,0.301319790386233,NA,41,4,4,4,0.809071618037135,1.49745358090186,"FULLCP/MSPTRRPPGOA"
"15",2020,"FULL","CV","NPT","OA","BSAI",0.656566717104654,0.603294328270014,NA,0.997342545841084,0.312963451642697,2.88342470569778,530,31,31,33,8.91275060122951,32.1155958526089,"FULLCVNPTOABSAI"
"16",2020,"FULL","CV","NPT","RPP","GOA",2.05373460505339,0.680184331797235,NA,1.45382953181273,0.107142857142857,0.205714285714286,350,32,30,40,11.8782727024188,17.502355155913,"FULLCVNPTRPPGOA"
