"","CALENDAR_YEAR","COVERAGE_TYPE","VESSEL_TYPE","GEAR_TYPE","MANAGEMENT_PROGRAM_CODE","NMFS_REGION","TOTAL_DAYS","TOTAL_CRUISES","TOTAL_OBSERVERS","DISTINCT_OBSERVER_ASSIGNMENTS","TOTAL_STATEMENTS","TOTAL_INCIDENTS","FACTOR_GROUP","ALL_OTHER_STATEMENT_TYPES_1000_DEPLOYED_DAYS","COAST_GUARD_1000_DEPLOYED_DAYS","LIMITED_ACCESS_PROGRAMS_1000_DEPLOYED_DAYS","OLE_PRIORITY_INTER_PERSONAL_1000_DEPLOYED_DAYS","OLE_PRIORITY_SAFETY_AND_DUTIES_1000_DEPLOYED_DAYS","PROTECTED_RESOURCE_AND_PROHIBITED_SPECIES_1000_DEPLOYED_DAYS","ALL_OTHER_STATEMENT_TYPES_90_DEPLOYED_DAYS","COAST_GUARD_90_DEPLOYED_DAYS","LIMITED_ACCESS_PROGRAMS_90_DEPLOYED_DAYS","OLE_PRIORITY_INTER_PERSONAL_90_DEPLOYED_DAYS","OLE_PRIORITY_SAFETY_AND_DUTIES_90_DEPLOYED_DAYS","PROTECTED_RESOURCE_AND_PROHIBITED_SPECIES_90_DEPLOYED_DAYS","ALL_OTHER_STATEMENT_TYPES_CRUISE","COAST_GUARD_CRUISE","LIMITED_ACCESS_PROGRAMS_CRUISE","OLE_PRIORITY_INTER_PERSONAL_CRUISE","OLE_PRIORITY_SAFETY_AND_DUTIES_CRUISE","PROTECTED_RESOURCE_AND_PROHIBITED_SPECIES_CRUISE","ALL_OTHER_STATEMENT_TYPES_ASSIGNMENT","COAST_GUARD_ASSIGNMENT","LIMITED_ACCESS_PROGRAMS_ASSIGNMENT","OLE_PRIORITY_INTER_PERSONAL_ASSIGNMENT","OLE_PRIORITY_SAFETY_AND_DUTIES_ASSIGNMENT","PROTECTED_RESOURCE_AND_PROHIBITED_SPECIES_ASSIGNMENT"
"57",2021,"FULL","CP/MS","PTR","CDQ","BSAI",1245,51,46,51,19.4300636914853,88.8571426663455,"FULLCP/MSPTRCDQBSAI",24.9215900229409,9.89029965310702,3.15933904180471,10.5737740654314,14.9226035605367,7.90359258497081,2.24294310206468,0.890126968779632,0.284340513762424,0.951639665888828,1.34303432044831,0.711323332647373,0.608379991736498,0.241439668002319,0.0771250413146444,0.258124484538473,0.364287086918985,0.192940642515464,0.608379991736498,0.241439668002319,0.0771250413146444,0.258124484538473,0.364287086918985,0.192940642515464
"58",2021,"FULL","CP/MS","PTR","RPP","GOA",46,3,3,3,1.1223683149149,4.60280713075744,"FULLCP/MSPTRRPPGOA",9.5377212579481,NA,75.4004299777997,15.1228733459357,NA,NA,0.858394913215329,NA,6.78603869800197,1.36105860113422,NA,NA,0.146245059288538,NA,1.15613992632626,0.231884057971014,NA,NA,0.146245059288538,NA,1.15613992632626,0.231884057971014,NA,NA
"59",2021,"FULL","CV","HAL","IFQ","BSAI",22,1,1,1,3,21,"FULLCVHALIFQBSAI",NA,90.9090909090909,863.636363636364,NA,NA,NA,NA,8.18181818181818,77.7272727272727,NA,NA,NA,NA,2,19,NA,NA,NA,NA,2,19,NA,NA,NA
"60",2021,"FULL","CV","NPT","OA","BSAI",423,22,22,25,5.39883661077192,12.2754554094661,"FULLCVNPTOABSAI",9.6983491091265,3.02538667161112,0.420278434462832,9.0047015698462,NA,6.87127336262725,0.872851419821385,0.272284800445001,0.0378250591016548,0.810423141286158,NA,0.618414602636453,0.186472803325478,0.0581699346405229,0.00808080808080808,0.173135852911134,NA,0.132115846926879,0.16409606692642,0.0511895424836601,0.00711111111111111,0.152359550561798,NA,0.116261945295653
"61",2021,"FULL","CV","NPT","OA","GOA",2,1,1,1,0,0,"FULLCVNPTOAGOA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2021,"FULL","CV","NPT","RPP","GOA",372,34,33,40,16.0711839058534,30.5783896845708,"FULLCVNPTRPPGOA",16.7135533883471,10.9237536656891,0.448028673835125,9.35099846390169,13.7096774193548,31.0539606592238,1.50421980495124,0.983137829912023,0.0403225806451613,0.841589861751152,1.23387096774194,2.79485645933014,0.182865937072503,0.11951871657754,0.00490196078431373,0.102310924369748,0.15,0.339766863683272,0.155436046511628,0.101590909090909,0.00416666666666667,0.0869642857142857,0.1275,0.288801834130782
"63",2021,"FULL","CV","PTR","AFA","BSAI",4302,88,86,99,51.6011633892281,249.724544590534,"FULLCVPTRAFABSAI",44.141701145244,4.35152520639435,3.21297587685314,1.90400075219783,2.09205020920502,2.34622300502294,3.97275310307196,0.391637268575492,0.289167828916783,0.171360067697805,0.188284518828452,0.211160070452064,2.15792725371409,0.212730243612597,0.157070707070707,0.0930796731358529,0.102272727272727,0.114698310995553,1.91815755885696,0.189093549877864,0.139618406285073,0.0827374872318693,0.0909090909090909,0.101954054218269
"64",2021,"FULL","CV","PTR","OA","GOA",8,3,3,3,0.125,0.291666666666667,"FULLCVPTROAGOA",31.25,NA,5.20833333333333,NA,NA,NA,2.8125,NA,0.46875,NA,NA,NA,0.0833333333333333,NA,0.0138888888888889,NA,NA,NA,0.0833333333333333,NA,0.0138888888888889,NA,NA,NA
"65",2021,"FULL","CV","PTR","RPP","GOA",368,39,38,51,18.4704827608132,27.7966103154292,"FULLCVPTRRPPGOA",36.7732558139535,7.97924901185771,2.15126811594203,6.85170807453416,10.5978260869565,11.1809600582484,3.30959302325581,0.718132411067194,0.193614130434783,0.616653726708075,0.953804347826087,1.00628640524235,0.346988670244484,0.0752913752913753,0.0202991452991453,0.0646520146520146,0.1,0.105502392344498,0.265344277245782,0.0575757575757576,0.0155228758169935,0.0494397759103641,0.0764705882352941,0.0806783000281452
"66",2021,"FULL","PLANT"," ","AFA","BSAI",3962,82,74,85,79.6732307630529,202.494752355811,"FULLPLANT AFABSAI",17.1233287949665,2.40859594721281,5.56824778256075,7.87007771900401,13.9863075320172,4.15266795765894,1.54109959154698,0.216773635249153,0.501142300430468,0.708306994710361,1.25876767788155,0.373740116189304,0.827349130312892,0.116376306620209,0.269041435542752,0.380259121008462,0.675777444412832,0.20064476156396,0.798148572772437,0.112268907563025,0.259545855464773,0.366838210855222,0.651926475786497,0.193563181744055
"67",2021,"FULL","PLANT"," ","OA","BSAI",674,18,18,18,9.46247337554495,42.7427353448313,"FULLPLANT OABSAI",7.56314684808569,1.48367952522255,1.24686646851634,0.507156389434093,47.4777448071217,5.13792724475217,0.680683216327712,0.13353115727003,0.112217982166471,0.0456440750490684,4.27299703264095,0.462413452027695,0.28319783197832,0.0555555555555556,0.0466882222100008,0.0189901892488099,1.77777777777778,0.19238683127572,0.28319783197832,0.0555555555555556,0.0466882222100008,0.0189901892488099,1.77777777777778,0.19238683127572
"68",2021,"FULL","PLANT"," ","OA","GOA",1219,35,32,43,26.8642958614021,360.762512299358,"FULLPLANT OAGOA",189.548654912825,0.375014649009727,0.900914098206961,2.03193492274613,1.30127117157322,101.791769145851,17.0593789421542,0.0337513184108754,0.0810822688386265,0.182874143047152,0.11711440544159,9.16125922312659,6.60170886682094,0.0130612244897959,0.0313775510204082,0.0707693905950724,0.0453214159470787,3.54526190253692,5.37348396136588,0.0106312292358804,0.0255398671096346,0.0576029923448264,0.0368895246080873,2.88567829276261
"69",2021,"PARTIAL","CV","HAL","CDQ","BSAI",11,2,2,2,1,1,"PARTIALCVHALCDQBSAI",90.9090909090909,NA,NA,NA,NA,NA,8.18181818181818,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA
"70",2021,"PARTIAL","CV","HAL","IFQ","BSAI",156,11,11,14,1.28571428571429,7.42857142857143,"PARTIALCVHALIFQBSAI",34.7985347985348,12.8205128205128,NA,NA,NA,NA,3.13186813186813,1.15384615384615,NA,NA,NA,NA,0.493506493506493,0.181818181818182,NA,NA,NA,NA,0.387755102040816,0.142857142857143,NA,NA,NA,NA
"71",2021,"PARTIAL","CV","HAL","IFQ","GOA",1065,60,48,172,58.5919746919747,172.291974691975,"PARTIALCVHALIFQGOA",70.9446422122478,13.5235656362417,44.2566510172144,9.38967136150235,7.13615023474178,16.5258215962441,6.38501779910231,1.21712090726175,3.9830985915493,0.845070422535211,0.642253521126761,1.48732394366197,1.2592673992674,0.24004329004329,0.785555555555556,0.166666666666667,0.126666666666667,0.293333333333333,0.439279325325837,0.08373603141045,0.274031007751938,0.0581395348837209,0.0441860465116279,0.102325581395349
"72",2021,"PARTIAL","CV","HAL","OA","GOA",44,8,8,9,3,29,"PARTIALCVHALOAGOA",181.818181818182,NA,NA,22.7272727272727,NA,454.545454545455,16.3636363636364,NA,NA,2.04545454545455,NA,40.9090909090909,1,NA,NA,0.125,NA,2.5,0.888888888888889,NA,NA,0.111111111111111,NA,2.22222222222222
"73",2021,"PARTIAL","CV","NPT","OA","BSAI",52,7,7,9,4.53333333333333,4.53333333333333,"PARTIALCVNPTOABSAI",10.2564102564103,19.2307692307692,NA,NA,38.4615384615385,19.2307692307692,0.923076923076923,1.73076923076923,NA,NA,3.46153846153846,1.73076923076923,0.0761904761904762,0.142857142857143,NA,NA,0.285714285714286,0.142857142857143,0.0592592592592593,0.111111111111111,NA,NA,0.222222222222222,0.111111111111111
"74",2021,"PARTIAL","CV","NPT","OA","GOA",117,20,19,32,14.417316017316,36.6030303030303,"PARTIALCVNPTOAGOA",204.029304029304,NA,NA,25.6410256410256,38.4615384615385,44.7145447145447,18.3626373626374,NA,NA,2.30769230769231,3.46153846153846,4.02430902430902,1.19357142857143,NA,NA,0.15,0.225,0.261580086580087,0.745982142857143,NA,NA,0.09375,0.140625,0.163487554112554
"75",2021,"PARTIAL","CV","POT","CDQ","BSAI",5,2,2,2,0,0,"PARTIALCVPOTCDQBSAI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2021,"PARTIAL","CV","POT","IFQ","BSAI",38,7,7,9,6,6,"PARTIALCVPOTIFQBSAI",78.9473684210526,26.3157894736842,26.3157894736842,NA,NA,26.3157894736842,7.10526315789474,2.36842105263158,2.36842105263158,NA,NA,2.36842105263158,0.428571428571429,0.142857142857143,0.142857142857143,NA,NA,0.142857142857143,0.333333333333333,0.111111111111111,0.111111111111111,NA,NA,0.111111111111111
"77",2021,"PARTIAL","CV","POT","IFQ","GOA",746,54,42,104,40.622311022311,167.279453879454,"PARTIALCVPOTIFQGOA",105.918746133223,22.2485289509418,41.3762287756926,2.68096514745308,51.4745308310992,0.536193029490617,9.5326871519901,2.00236760558476,3.72386058981233,0.241286863270777,4.63270777479893,0.0482573726541555,1.46324786324786,0.307359307359307,0.571604938271605,0.037037037037037,0.711111111111111,0.00740740740740741,0.759763313609467,0.15959040959041,0.296794871794872,0.0192307692307692,0.369230769230769,0.00384615384615385
"78",2021,"PARTIAL","CV","POT","OA","BSAI",127,10,10,16,1,1,"PARTIALCVPOTOABSAI",7.8740157480315,NA,NA,NA,NA,NA,0.708661417322835,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA
"79",2021,"PARTIAL","CV","POT","OA","GOA",81,10,9,11,6.5,102,"PARTIALCVPOTOAGOA",1172.83950617284,61.7283950617284,NA,NA,24.6913580246914,NA,105.555555555556,5.55555555555556,NA,NA,2.22222222222222,NA,9.5,0.5,NA,NA,0.2,NA,8.63636363636364,0.454545454545455,NA,NA,0.181818181818182,NA
"80",2021,"PARTIAL","CV","PTR","OA","GOA",340,29,27,64,24.382683982684,52.1969696969697,"PARTIALCVPTROAGOA",95.8683473389356,5.88235294117647,NA,2.94117647058824,27.9411764705882,20.8874458874459,8.6281512605042,0.529411764705882,NA,0.264705882352941,2.51470588235294,1.87987012987013,1.123973727422,0.0689655172413793,NA,0.0344827586206897,0.327586206896552,0.244887296611435,0.509300595238095,0.03125,NA,0.015625,0.1484375,0.110964556277056
"81",2021,"PARTIAL","PLANT"," ","OA","GOA",344,5,5,6,2,76,"PARTIALPLANT OAGOA",220.93023255814,NA,NA,NA,NA,NA,19.8837209302326,NA,NA,NA,NA,NA,15.2,NA,NA,NA,NA,NA,12.6666666666667,NA,NA,NA,NA,NA
